project,date,revision,files,async_declarations,await_declarations,const_declarations,class_declarations,arrow_function_declarations,let_declarations,export_declarations,yield_declarations,import_statements,promise_declarations,promise_all_and_then,default_parameters,rest_statements,spread_arguments,array_destructuring,object_destructuring,errors,statements
jspdf,30-07-2019,1d4a0bdb9e19cb4c00d155fa266311bcdd131476,135,10,0,233,0,3414,21,0,0,0,17,27,0,0,0,0,0,2,32804
jspdf,07-08-2019,50a0b2a3cc52b84e460b11e502bc79a00b1796bb,136,10,0,241,0,3416,21,0,0,0,17,27,0,0,0,0,0,2,32820
jspdf,12-09-2019,f4fa8862a9041e0b6c5fadee45e25b45efba6be7,135,10,0,225,0,3409,19,0,0,0,17,27,0,0,0,0,0,2,32639
jspdf,11-10-2019,b7a1d8239c596292ce86dafa77f05987bcfa2e6e,136,10,0,241,0,3416,21,0,0,0,17,27,0,0,0,0,0,2,32816
jspdf,20-11-2019,d80f8ca449aadb490215bfd7c40a4cbfe2a72066,135,10,0,225,0,3409,19,0,0,0,17,27,0,0,0,0,0,2,32639
jspdf,29-11-2019,e1241ec8c183b523c1bdf9d63c7516ab4ba89862,136,10,0,241,0,3413,21,0,0,0,17,27,0,0,0,0,0,2,32832
jspdf,23-12-2019,20ed9c91ed8d783ee7b07add76d9ceee4d818d1e,136,10,0,241,0,3413,21,0,0,0,17,27,0,0,0,0,0,2,32832
jspdf,28-01-2020,69d955af386e8881b895ee663b7ac6f4b469a471,136,10,0,241,0,3413,21,0,0,0,17,27,0,0,0,0,0,2,32833
jspdf,07-02-2020,62ff1925b48ba63cd0ae11604881d79a05519023,137,10,0,241,0,3414,21,0,0,0,17,27,0,0,0,0,0,2,32850
jspdf,12-03-2020,a77b3aaf99097b63246d0094e9890e175bbb5a9d,137,10,0,241,0,3415,21,0,0,0,17,27,0,0,0,0,0,2,32855
jspdf,26-03-2020,65c64b570ce694a3da28cec1e072ba7a04705263,137,10,0,241,0,3415,21,0,0,0,17,27,0,0,0,0,0,2,32855
jspdf,16-04-2020,684617f76830f22f34f1cea6501f30d8e1616046,137,10,0,241,0,3415,21,0,0,0,17,27,0,0,0,0,0,2,32855
jspdf,04-05-2020,6f8cc1b05cba063dcb3fcaa991bba6e2987e4031,137,10,0,241,0,3415,21,0,0,0,17,27,0,0,0,0,0,2,32855
jspdf,09-06-2020,6296b626faa924ce3e3926d757316fe2403cc75b,137,10,0,241,0,3415,21,0,0,0,17,27,0,0,0,0,0,2,32855
jspdf,25-06-2020,0b32c356b5c5e6a4b61e08f9d932714577a641c7,137,10,0,241,0,3415,21,0,0,0,17,27,0,0,0,0,0,2,32855
jspdf,03-07-2020,e368ec55d12ebaa6ebfeeae303990adeff190c65,137,10,0,245,0,3419,21,0,0,0,17,27,0,0,0,0,0,2,32862
jspdf,10-07-2020,be0ae5d3077d060ce784c11d097837acc30b4638,156,18,10,266,0,3447,24,4,0,105,23,28,0,0,0,0,0,2,33248
jspdf,17-07-2020,91cecee823e744d97cc7d4b927779167fb04ca7f,137,10,0,245,0,3418,21,0,0,0,17,27,0,0,0,0,0,2,32885
jspdf,27-07-2020,a754f0d39cc8704c9d63dbfe72de888e2cc98713,156,18,10,266,0,3447,24,4,0,105,23,28,0,0,0,0,0,2,33266
jspdf,14-08-2020,3d4a8549328f164c200e0068146780096cd6e085,153,17,10,260,0,3376,24,4,0,105,23,27,0,0,0,0,0,2,32066
jspdf,21-08-2020,ab21994a6262bb14568c01d643e079fd197d8443,153,17,10,260,0,3381,25,4,0,106,25,27,0,0,0,0,0,2,32096
jspdf,28-08-2020,00f867b45bc810dfa268763bfbdee639da2419ec,153,17,10,260,0,3381,25,4,0,106,25,27,0,0,0,0,0,2,32102
jspdf,09-09-2020,de1e8ef7fb4a4ee1316b2da5c7f780e93ab8feb7,153,17,10,260,0,3381,25,4,0,106,25,27,0,0,0,0,1,2,32103
jspdf,16-09-2020,77ce3d3df0826a31199cebae13896acad6686aab,153,17,10,260,0,3381,25,4,0,106,25,27,0,0,0,0,1,2,32103
jspdf,25-09-2020,9b06098765af8d2899ca4244b73f50a448f2118b,153,17,10,260,0,3381,25,4,0,106,25,27,0,0,0,0,1,2,32103
jspdf,07-10-2020,52993c641dc23887856864fe2f43f469f147b108,151,17,10,261,0,3376,25,4,0,106,25,27,0,0,0,0,1,2,32099
jspdf,15-10-2020,b5921da310d766870c8e9aa96a66a860663fa2a8,151,17,10,261,0,3376,25,4,0,106,25,27,0,0,0,0,1,2,32099
jspdf,29-10-2020,b204da1a7b3805d4bf4d32072926235eb0f13ea6,154,17,10,263,0,3397,25,4,0,107,25,27,0,0,0,0,2,2,32291
jspdf,07-11-2020,b0141005e616e171cf60731c9e751604e6370d33,154,17,10,263,0,3397,25,4,0,107,25,27,0,0,0,0,2,2,32291
jspdf,07-12-2020,a2a4474fbaf3ac5893231b75376831a778a247d0,154,17,10,270,0,3394,25,4,0,107,25,27,0,0,0,0,2,2,32289
jspdf,14-12-2020,c0f6c54c3bc6bfecc47500bf495351637850aef2,154,17,10,270,0,3394,25,4,0,107,25,27,0,0,0,0,2,2,32289
jspdf,24-12-2020,6e9ce296580a0bab7e610f85b17dd8ec00e0ca4e,154,17,10,270,0,3400,25,4,0,107,25,27,0,0,0,0,2,2,32385
jspdf,15-01-2021,63f89d47d1cd60091e62d6d51570f78f27d01a23,154,18,11,274,0,3410,25,4,0,107,25,27,1,0,0,0,2,2,32448
jspdf,28-01-2021,3592fc22320f942886f96d384db2997bac5b4879,154,18,11,274,0,3410,25,4,0,107,25,27,1,0,0,0,2,2,32449
jspdf,11-02-2021,d8bb3b39efcd129994f7a3b01b632164144ec43e,154,18,11,274,0,3412,25,4,0,107,25,27,1,0,0,0,2,2,32458
jspdf,24-02-2021,20f271a482ba63846f424204a69477b7da8588c7,154,18,11,274,0,3412,25,4,0,107,25,27,1,0,0,0,2,2,32458
jspdf,15-03-2021,56e2ff745fde680785e40a1a48a9f0bf9d190c3b,154,18,11,274,0,3412,25,4,0,107,25,27,1,0,0,0,2,2,32458
jspdf,29-03-2021,e988a043bc6a26957798ce48e6f12e0b96b8b803,154,18,11,274,0,3412,25,4,0,107,25,27,1,0,0,0,2,2,32458
jspdf,07-04-2021,cbc85b4bb66d5c1a2d50d199e8bf33836f2f12d7,154,18,11,274,0,3413,25,4,0,107,25,27,1,0,0,0,2,2,32470
jspdf,16-04-2021,c82622df9398064b4e20568e0bd547e4e4eba0e0,154,18,11,274,0,3414,25,4,0,107,25,27,1,0,0,0,2,2,32484
jspdf,04-05-2021,f41a18f6555b0789d8961ac55e04d687a176a1a8,154,18,11,274,0,3414,25,4,0,109,25,27,1,0,0,0,2,2,32492
jspdf,21-05-2021,99d4b958e3bb458b6f75fe9923e0970662d19acb,154,18,11,274,0,3414,25,4,0,109,25,27,1,0,0,0,2,2,32495
jspdf,28-05-2021,cef97fb34eda41a8704c9f3983e680919a328ce4,154,18,11,275,0,3424,25,4,0,109,25,27,1,0,0,0,2,2,32603
jspdf,03-08-2021,75db597582969fbde3da840e81519377f8402c70,154,18,11,275,0,3424,25,4,0,109,25,27,1,0,0,0,2,2,32603
jspdf,14-09-2021,30880b41475c587dc3a0182f980883395ea638e7,157,29,27,328,0,3463,29,4,0,112,33,27,1,0,0,0,2,2,32925
jspdf,06-10-2021,cda5694e68c97898b835d4f957bb4b27211455d6,157,29,27,330,0,3464,31,4,0,112,33,27,1,0,0,0,2,2,32942
jspdf,13-10-2021,af2d39d5ce51934e8048e7197f84536e03fb7998,157,30,30,332,0,3466,31,4,0,112,33,27,1,0,0,0,2,2,32975
jspdf,22-10-2021,f5a19b03d7dd0934a0cf6ecfa31449d803578157,157,30,30,332,0,3470,32,4,0,112,33,27,1,0,0,0,2,2,33031
jspdf,03-11-2021,8094918997812e183d8b92363df4364d634fbeb3,157,30,30,332,0,3471,32,4,0,112,33,27,1,0,0,0,3,2,33074
jspdf,10-12-2021,e2d687c11d740a1034c421c8fe0d5f975594074c,157,30,30,332,0,3472,32,4,0,112,33,27,1,0,0,0,3,2,33075
jspdf,21-12-2021,edd59d892d2b717f109230cddb4dc82938292285,157,30,30,332,0,3472,32,4,0,112,33,27,1,0,0,0,3,2,33075
jspdf,21-01-2022,a5f8fc97f4b34cb0a949a4d1f00c8277fe9b869e,157,30,30,332,0,3472,32,4,0,112,33,27,1,0,0,0,3,2,33081
jspdf,28-01-2022,7315ccbb54fdf47a3498cfb3c9f757da5c450242,157,30,30,332,0,3472,32,4,0,112,33,27,1,0,0,0,3,2,33081
jspdf,11-02-2022,2d9a91916471f1fbe465dbcdc05db0cf22d720ec,157,30,30,333,0,3473,37,4,0,112,33,27,1,0,0,0,3,2,33129
jspdf,15-04-2023,5d09af9135a2fe049c7d3c8b95df280d22e4a6db,157,30,30,333,0,3473,37,4,0,112,33,27,1,0,0,0,3,2,33129
swiper,25-06-2012,573a82fcd967ee1efc9a9feb790fb972b79e5022,4,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,1314
swiper,19-07-2012,b5e3bafaa48cac0d42eaa92d4c8ee899615f9cf3,4,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,1318
swiper,05-10-2012,3783173998ebe130ff0379b7161db59c1a05d3e8,7,8,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,4404
swiper,20-10-2012,f5b701248813396eb415b13cbe119a6bdd885b3b,7,8,0,0,0,627,0,0,0,0,0,0,0,0,0,0,0,0,4646
swiper,18-12-2012,a95bd47bb97b9a1b12c6eba7520150bad9aa5826,5,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,1552
swiper,28-12-2012,3c1b41bb0a18a88b7f049a3183dbc740de5d3de3,6,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,1685
swiper,09-01-2013,38e4087bf1808ed4dd4960bcc693bf2b3376b83d,6,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,1695
swiper,18-01-2013,52978fe1ec941211241c83ac14814a2bd32b428f,6,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,2018
swiper,25-01-2013,7386ebb2141e6fdd460fb0062b6d3a633355d7dd,6,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,2086
swiper,05-02-2013,a3e2cca3727d89f10f303e7a4a556afddd5857d3,8,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,2431
swiper,26-02-2013,adb39da7f1ddd94051194c263f16389cc5b18766,8,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,2464
swiper,06-03-2013,7adcf2d2140b370f57bc5e7d572d8f6c5f0e8ca6,9,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,2715
swiper,21-03-2013,986e2ee0ba8b3d22b8a4659b5530c156836cd6f7,9,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,2759
swiper,02-04-2013,1f339b8b118807f03441a09ebcd6d944bf5c1a9e,9,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,2788
swiper,12-04-2013,939eebf38763e0f3ab79430312978c7883bdb004,9,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,2876
swiper,19-04-2013,99218d15a4560f6ed5a19c1aa0359a1d4e976f1d,9,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,2894
swiper,30-04-2013,4393308bdcc18e6f4ba92c14513c3907968bf7d2,10,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,3113
swiper,08-05-2013,b70aaec4acb8eedd72b4e06f7fe67e95de094488,9,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,2900
swiper,29-05-2013,4ca416f974cca87a544464ed5f8a636d99a7e1d5,11,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,5184
swiper,07-06-2013,57fe9682efe46f2d929b7886bdeb2dca0d350afb,12,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,5440
swiper,25-06-2013,f293e1d44248c8807700e78320feca1e02d5f294,32,0,0,0,0,816,0,0,0,0,0,0,0,0,0,0,0,5,9379
swiper,11-07-2013,4c09cbd41f680e8a206af32efd51bae02aeba5b2,32,0,0,0,0,816,0,0,0,0,0,0,0,0,0,0,0,5,9379
swiper,26-07-2013,e6eb4464cc6744b0821c09f030c92e05112177ac,32,0,0,0,0,816,0,0,0,0,0,0,0,0,0,0,0,5,9381
swiper,16-08-2013,87de6d7beec0d51cb97c0e7d7fcc656e844218ca,32,0,0,0,0,816,0,0,0,0,0,0,0,0,0,0,0,5,9382
swiper,28-08-2013,6609033dd93c25e98a4df5367cb3cbf2fc068080,33,0,0,0,0,827,0,0,0,0,0,0,0,0,0,0,0,5,10222
swiper,08-09-2013,c231690460008a6e6de3657653f09fe5f94de27c,35,0,0,0,0,849,0,0,0,0,0,0,0,0,0,0,0,5,10614
swiper,15-09-2013,4694512dcfc9f3313c5afd0a4645b843fc72d075,36,0,0,0,0,860,0,0,0,0,0,0,0,0,0,0,0,5,10742
swiper,05-10-2013,ddf78517acc32c7e95f5b665ffe200812249eb87,36,0,0,0,0,860,0,0,0,0,0,0,0,0,0,0,0,5,10746
swiper,03-11-2013,1bc92c426ee141529393684c2088fb4e3ca24c3a,43,0,0,0,0,972,0,0,0,0,0,0,0,0,0,0,0,5,12158
swiper,19-11-2013,14d64934cc7c092f59a02d1fc7656fbd87d1e309,43,0,0,0,0,972,0,0,0,0,0,0,0,0,0,0,0,5,12158
swiper,06-12-2013,bf9873d5a65fe0907119b70636735d107a52b0c4,44,0,0,0,0,990,0,0,0,0,0,0,0,0,0,0,0,5,12473
swiper,15-12-2013,72a225242189cba549fd652c5054d9ef99834956,44,0,0,0,0,990,0,0,0,0,0,0,0,0,0,0,0,5,12488
swiper,22-12-2013,d0f89e921bdab9fe9ab09956f6935f75ed27fb3c,45,0,0,0,0,995,0,0,0,0,0,0,0,0,0,0,0,5,12615
swiper,31-12-2013,550c4c2894f06bb5b57e4a3b202a956b90a9e1d3,44,0,0,0,0,990,0,0,0,0,0,0,0,0,0,0,0,5,12479
swiper,08-01-2014,bcced2699a52a71db4b6a15782be9141745bd8b2,45,0,0,0,0,996,0,0,0,0,0,0,0,0,0,0,0,5,12660
swiper,21-01-2014,57bf7d838d5906652108cf1028ca8c562ef3e109,46,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,5,12748
swiper,30-01-2014,ba0e86bc20480970d0efa48dc1928781b7383e8a,18,0,0,0,0,457,0,0,0,0,0,0,0,0,0,0,0,5,4186
swiper,13-02-2014,053d5a02f59cf298231a1902bfc73ff83e5af380,18,0,0,0,0,457,0,0,0,0,0,0,0,0,0,0,0,5,4186
swiper,24-02-2014,62e419a4f1b3431da885330d8a62f8d58642320e,18,0,0,0,0,457,0,0,0,0,0,0,0,0,0,0,0,5,4186
swiper,06-03-2014,0dae8a5eca27e26cdf96b8a6c1ac931173e0a25a,18,0,0,0,0,457,0,0,0,0,0,0,0,0,0,0,0,5,4186
swiper,13-03-2014,e5d2e8d6c22e28f66565c9e722d63b83d535b6c4,19,0,0,0,0,551,0,0,0,0,0,0,0,0,0,0,0,5,6686
swiper,30-03-2014,4d2aa3df73393d868f2c69cfbcd5e3ec93f55f51,19,0,0,0,0,551,0,0,0,0,0,0,0,0,0,0,0,5,6697
swiper,09-04-2014,4303fccc26fe27be09a89914b43cd4099baedc74,19,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,5,6709
swiper,09-05-2014,bf493c9a1704343c44f6fbc16757408891f89f0e,19,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,5,6709
swiper,29-05-2014,a11dd25522d5cf1af26964f51b638009a078ddbf,19,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,5,6709
swiper,12-06-2014,6ffbc0fe5614f6da6c7da067e94d34b3484b7b0e,19,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,5,6703
swiper,19-06-2014,66076cde17c4f8c76692e060bce826b46bc8eb83,19,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,5,6703
swiper,27-06-2014,8765e40ea61434bcf472df783f49c3aa0a497fba,19,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,5,6703
swiper,08-07-2014,848a1129cac59e36279e8b75e7dd3aa2e69bd4cc,19,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,5,6744
swiper,19-07-2014,e32c2d5448f3a3efc1790936ac317713018c584c,19,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,5,6744
swiper,29-07-2014,3ca814943d14951d8287b01b7859fb234bfd234a,19,0,0,0,0,554,0,0,0,0,0,0,0,0,0,0,0,5,6750
swiper,13-08-2014,85d7c678415bd737cccf35c937f03b4fd02ee055,19,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,5,6746
swiper,30-08-2014,3eaae5d9f8637b4ef6e2c2556bf45c96e633dfb1,18,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,5,5779
swiper,19-09-2014,2dc8a024b5f1c16b3aa6a23b62c5bddfe855d3da,18,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,5,5829
swiper,27-10-2014,23ad86ddf102a2d304aa44c416f490958dc550cf,18,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,5,5845
swiper,30-11-2014,823f7d6269edbe7eda037b3f479756c91a8709ea,18,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,5,5847
swiper,14-12-2014,c02c67c2fe41c6439efee30d13413144b3a4e005,18,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,5,5847
swiper,04-01-2015,2554c9c033f2e63b58ad4f5c51d1b949c6fca245,18,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,5,5847
swiper,19-01-2015,d78904c23926e1152885ec1af4b7f344742d0133,18,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,5,5847
swiper,28-01-2015,065773ff76021bc14e85cf00f4568fac5155ad85,18,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,5,5847
swiper,11-02-2015,b8690a30bedfba760fd220b1f5ae90ad57acf35a,17,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,4,2797
swiper,20-02-2015,12646c3e0d31b600d6beb24c53e2b3132a225732,17,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,4,2817
swiper,27-02-2015,e50782ccb1c97ca84337455c93f0fdec67205218,17,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,4,2923
swiper,07-03-2015,7e224ed23928b839468bf7423c092a2413fd749a,19,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,4,3114
swiper,18-03-2015,7bcd6e92fc5d3ff903b0dfa2ff33816c6351acc1,22,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,4,3298
swiper,26-03-2015,83afcde011e0584d8af79fe7f86e8289b0317d83,22,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,4,3366
swiper,03-04-2015,f55101edf6fd51b25421f8bad1109a733920f882,22,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,4,3403
swiper,10-04-2015,fdac50fa544d5970bd22373c59b4ba8a90dfeec0,22,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,4,3401
swiper,17-04-2015,8ba5a7de6563dde0ddac57014d29008eb72b4d1f,22,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,4,3450
swiper,25-04-2015,282bc001ec336b23780a85e46ee60fddfdf4181a,23,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,5,3501
swiper,09-05-2015,62655fba4e2649228d59351f2e5a96382a1aa860,23,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,5,3503
swiper,16-05-2015,8f67c2daeb1e46c09ff57e76b50f26f5a132c36d,23,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,5,3528
swiper,30-05-2015,187358a11700f11b0dd322e167b9dafb533fc5e8,23,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,5,3528
swiper,14-06-2015,7de949b42547ee28b430df31185b6617cd0a4c4a,23,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,5,3540
swiper,06-07-2015,bc8d958159b4c4d66c6da2069e850730c7729f9b,27,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,7,3548
swiper,14-07-2015,65c378912c789d843d8dfc19bd099d31a94f6720,26,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,7,3622
swiper,01-08-2015,b7c83d9295a6311023e2f4e18ee4b9d920a669e6,26,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,7,3622
swiper,09-08-2015,491802d9f0e0bb16779ab68d9ea7b7204c820906,26,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,7,3625
swiper,22-08-2015,78eefd9558d50496feb045c4f499f05d6a0a37eb,26,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,7,3627
swiper,03-09-2015,c5f89c3371bcefb1233b60338fdfd12549c2a034,26,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,7,3627
swiper,28-09-2015,bbf73bf97a879792486691cb252338345a45f899,26,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,7,3746
swiper,07-10-2015,5b5303e4665d9a9c697df06ae90a8b9cc777f920,26,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,7,3752
swiper,16-10-2015,bb5d84b524afd307b819c7426db57d4367eba73d,26,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,7,3749
swiper,25-10-2015,1b33350a7c55647582576f2590b3a8d95e73a454,27,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,7,3758
swiper,09-11-2015,58e4f5bbecd8f1d8da6ba6f0bc5922676ba28c35,27,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,7,3838
swiper,28-11-2015,e20f74da2dac47da177800bd851a151cdb487936,27,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,7,3880
swiper,07-12-2015,d8c79ceb2752314f7ad5ca6e96fc70d61ca72ac0,27,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,7,3886
swiper,15-12-2015,29ba5535def04306626edc46368363d7bd8a1c7b,27,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,7,3886
swiper,12-01-2016,42c7b14568d29ed828c726a747aef9d574701857,27,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,7,4038
swiper,21-01-2016,645c51d112cfe0c022f2e1086de7568fb1e08605,27,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,7,4038
swiper,30-01-2016,37373b5062724d3ee7717e296964364874971cd5,27,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,7,4048
swiper,07-02-2016,9113f825f62371fb18bc0527343815e69f1f98b7,27,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,7,4103
swiper,17-02-2016,08d647c2bf3e20a8af4e2fe2676b55818ac91acd,27,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,7,4103
swiper,03-03-2016,314410a7fe75de846cced6a8a9f57dff5b0eb407,22,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,4,3366
swiper,07-04-2016,dfc28342a8524c9b6a5395a6ecadefb23893ecf4,27,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,7,4109
swiper,27-04-2016,d472688140428d22e960882519e5896665e3b513,27,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,7,4107
swiper,13-05-2016,bd6921a556fb92b5ab87601f99bebffcdbe2f7fd,27,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,7,4139
swiper,25-05-2016,7f0b0a76e1437cee1dd0dcc091b41d1fb5e39163,27,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,7,4144
swiper,30-06-2016,5b68576fadd84d70656571adffe78caf34c899d8,27,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,7,4145
swiper,29-07-2016,f1049f283f71d710c99b451059dd3bf2dcbe49a1,28,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,7,4217
swiper,02-08-2016,b8d5b525d22bf09b93b133236c15842983944216,27,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,7,4139
swiper,31-08-2016,1f1ffb00b610be5aac87b4f5c3d787453b13358c,27,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,7,4142
swiper,14-09-2016,5a1b28a84e9504e49975c8f6a85bf90183f13fea,28,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,7,4288
swiper,03-10-2016,1beb58df6607ba28ee443fff132c529648e55c09,29,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,7,4661
swiper,16-10-2016,3131cb0a102fdc2317439bd9a82ccd5074505ff3,29,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,7,4769
swiper,25-10-2016,c51f9e7978f136732e246e31b16286be57a72486,29,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,7,4769
swiper,01-11-2016,06e5f1dabe00a0405958a37d8f07f9f4d89b6d7c,29,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,7,4771
swiper,24-11-2016,eacd8c2cb5ba8c0be01821bae443298e9b77cf72,29,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,7,4775
swiper,13-12-2016,0475133480ed98940128e3a39671ec6ac0441516,29,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,7,4814
swiper,27-12-2016,60afd4c60caf7d45e65090fec3390164fcae6289,29,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,7,4816
swiper,24-01-2017,a75245957dd00d498f7a7d94fc07cfcd8f8a8850,29,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,7,4817
swiper,01-02-2017,7f44d42bc3486b3003e49ca3a7ed6801989a8bf3,29,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,7,4818
swiper,01-03-2017,941c040d80da1cad5927c02d4f7baf363cd4ae6f,29,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,7,4818
swiper,10-03-2017,94d064f5f52b50f0a31a09ae47e85b760963953c,29,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,7,4824
swiper,20-03-2017,ec974ad8316b1b38f034d4c3b7419b29c685e3ac,29,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,7,4826
swiper,28-03-2017,3d89d799e4128261e4b3dcd70be1840589e3bc63,29,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,7,4832
swiper,09-05-2017,665faba87bd3c6f6a6856c7df73e56448c493192,29,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,7,4830
swiper,01-06-2017,48b47eaaf5da2ae73b772a7282f89462023e3c06,29,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,7,4826
swiper,30-06-2017,bcc5b6a0a103a07d66619c13c1c9a29a3d437f19,29,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,7,4826
swiper,09-07-2017,938c75ae44d0985fda11236e2be7529c7a5a3bf4,29,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,7,4836
swiper,25-08-2017,87c98db7ba25781d8d79a3c4831a76746cb18a55,117,14,0,398,2,340,138,0,0,136,0,0,22,6,1,1,51,7,8308
swiper,02-09-2017,5235450c6936446e178f970e13eaf88d65c8cfd1,91,14,0,606,2,108,209,0,0,152,0,0,23,6,1,1,69,0,4917
swiper,13-09-2017,c41b86d8660ae2d0b1201480ce6c7729d54d96d0,90,17,0,610,2,109,209,0,0,150,0,0,23,6,1,1,69,0,4923
